date,source,medium,campaign,uniquePageviews,bounces,timeOnPage,sessions,newUsers,pageviews,exits,sessionDuration,Inquiry,month,Impressions,Clicks
12/05/2017,FACEBOOK,PAGELINK,FY2018_Undergrad,61,57,264,60,34,63,60,264,NA,2017-12,,
12/05/2017,INSTAGRAM,PAGELINK,FY2018_Undergrad,1,1,0,1,1,1,1,0,NA,2017-12,,
12/05/2017,N9515.108626SUNJOURNAL.COM,DISPLAY,FY2018_Umbrella,1,1,0,1,1,1,1,0,NA,2017-12,,
12/05/2017,SPOTIFY,DISPLAY,FY2018_Umbrella,1,1,0,1,0,1,1,0,NA,2017-12,,
12/06/2017,DBM,DISPLAY,FY2018_Umbrella,28,26,83,27,26,28,27,83,NA,2017-12,,
12/06/2017,FACEBOOK,PAGELINK,FY2018_Undergrad,71,67,142,71,39,75,71,142,NA,2017-12,,
12/06/2017,google,cpc,FY2018_Transfer,1,0,0,0,0,1,1,0,CU - Thank You,2017-12,,
12/06/2017,INSTAGRAM,PAGELINK,FY2018_Undergrad,1,1,0,1,1,1,1,0,NA,2017-12,,
12/06/2017,SPOTIFY,DISPLAY,FY2018_Umbrella,1,1,0,1,1,1,1,0,NA,2017-12,,
12/07/2017,DBM,DISPLAY,FY2018_Umbrella,27,20,1874,23,19,29,23,1874,NA,2017-12,,
12/07/2017,DBM,VIDEO,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2017-12,,
12/07/2017,FACEBOOK,PAGELINK,FY2018_Undergrad,86,72,3267,82,42,92,82,3267,NA,2017-12,,
12/07/2017,google,cpc,FY2018_Graduate,1,0,23,0,0,1,0,0,GR - Thank You,2017-12,,
12/07/2017,google,cpc,FY2018_Graduate,1,0,24,0,0,1,0,0,GR - Thank You,2017-12,,
12/07/2017,N9515.108626SUNJOURNAL.COM,DISPLAY,FY2018_Umbrella,1,1,0,1,1,1,1,0,NA,2017-12,,
12/08/2017,DBM,DISPLAY,FY2018_Umbrella,22,18,171,20,19,25,20,171,NA,2017-12,,
12/08/2017,DBM,VIDEO,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2017-12,,
12/08/2017,FACEBOOK,PAGELINK,FY2018_Undergrad,80,77,562,80,45,83,80,562,NA,2017-12,,
12/08/2017,google,cpc,FY2018_Transfer,1,0,18,0,0,1,0,0,CU - Thank You,2017-12,,
12/08/2017,google,cpc,FY2018_Undergrad,1,0,0,0,0,1,1,0,HS - Thank You,2017-12,,
12/08/2017,SPOTIFY,DISPLAY,FY2018_Umbrella,2,2,0,2,0,2,2,0,NA,2017-12,,
12/09/2017,DBM,DISPLAY,FY2018_Umbrella,15,15,0,15,14,15,15,0,NA,2017-12,,
12/09/2017,DBM,VIDEO,FY2018_Umbrella,7,7,0,7,7,7,7,0,NA,2017-12,,
12/09/2017,FACEBOOK,PAGELINK,FY2018_Undergrad,83,73,2358,81,45,92,81,2359,NA,2017-12,,
12/09/2017,SPOTIFY,DISPLAY,FY2018_Umbrella,2,1,5,2,0,3,2,5,NA,2017-12,,
12/10/2017,DBM,DISPLAY,FY2018_Umbrella,20,18,4,20,19,23,20,4,NA,2017-12,,
12/10/2017,DBM,VIDEO,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2017-12,,
12/10/2017,FACEBOOK,PAGELINK,FY2018_Undergrad,90,87,141,90,53,93,90,141,NA,2017-12,,
12/10/2017,google,cpc,FY2018_Transfer,1,0,12,0,0,2,0,0,CU - Thank You,2017-12,,
12/10/2017,N9515.108626SUNJOURNAL.COM,DISPLAY,FY2018_Umbrella,3,3,0,3,3,3,3,0,NA,2017-12,,
12/10/2017,SPOTIFY,DISPLAY,FY2018_Umbrella,1,1,0,1,0,1,1,0,NA,2017-12,,
12/11/2017,DBM,DISPLAY,FY2018_Umbrella,26,25,0,26,25,28,26,1,NA,2017-12,,
12/11/2017,DBM,VIDEO,FY2018_Umbrella,3,2,21,3,3,4,3,21,NA,2017-12,,
12/11/2017,FACEBOOK,PAGELINK,FY2018_Undergrad,92,83,1350,88,41,98,88,1350,NA,2017-12,,
12/11/2017,google,cpc,FY2018_Online,1,0,15,0,0,1,0,0,OL - Thank You,2017-12,,
12/11/2017,N9515.108626SUNJOURNAL.COM,DISPLAY,FY2018_Umbrella,3,3,0,3,3,3,3,0,NA,2017-12,,
12/12/2017,DBM,DISPLAY,FY2018_Umbrella,16,14,41,15,15,17,15,41,NA,2017-12,,
12/12/2017,DBM,VIDEO,FY2018_Umbrella,1,1,0,1,1,1,1,0,NA,2017-12,,
12/12/2017,FACEBOOK,PAGELINK,FY2018_Undergrad,92,90,119,92,53,98,92,118,NA,2017-12,,
12/12/2017,google,cpc,FY2018_Graduate,1,0,19,0,0,2,0,0,GR - Thank You,2017-12,,
12/12/2017,google,cpc,FY2018_Undergrad,1,0,13,0,0,1,0,0,HS - Thank You,2017-12,,
12/12/2017,N9515.108626SUNJOURNAL.COM,DISPLAY,FY2018_Umbrella,22,16,78,18,16,25,18,79,NA,2017-12,,
12/12/2017,TWITTER,SOCIAL,FY2015_Graduate,1,0,1424,1,0,3,1,1423,NA,2017-12,,
12/13/2017,DBM,DISPLAY,FY2018_Umbrella,18,17,0,18,17,20,18,0,NA,2017-12,,
12/13/2017,DBM,VIDEO,FY2018_Umbrella,3,2,25,3,3,4,3,25,NA,2017-12,,
12/13/2017,FACEBOOK,PAGELINK,FY2018_Degree_Completion,9,8,20,9,8,10,9,20,NA,2017-12,,
12/13/2017,FACEBOOK,PAGELINK,FY2018_Individual_Courses,32,26,991,30,28,47,30,992,NA,2017-12,,
12/13/2017,FACEBOOK,PAGELINK,FY2018_Undergrad,91,85,1975,90,57,96,90,1974,NA,2017-12,,
12/13/2017,INSTAGRAM,PAGELINK,FY2018_Undergrad,1,1,0,1,1,1,1,0,NA,2017-12,,
12/13/2017,N9515.108626SUNJOURNAL.COM,DISPLAY,FY2018_Umbrella,1,1,0,1,1,1,1,0,NA,2017-12,,
12/14/2017,DBM,DISPLAY,FY2018_Umbrella,25,19,122,23,22,27,23,122,NA,2017-12,,
12/14/2017,DBM,VIDEO,FY2018_Umbrella,4,4,0,4,4,4,4,0,NA,2017-12,,
12/14/2017,FACEBOOK,PAGELINK,FY2018_Degree_Completion,4,4,0,4,4,4,4,0,NA,2017-12,,
12/14/2017,FACEBOOK,PAGELINK,FY2018_Individual_Courses,69,66,5,68,63,70,68,5,NA,2017-12,,
12/14/2017,FACEBOOK,PAGELINK,FY2018_Undergrad,60,53,2573,58,32,65,58,2574,NA,2017-12,,
12/14/2017,google,cpc,FY2018_Undergrad,1,0,0,0,0,1,1,0,HS - Thank You,2017-12,,
12/15/2017,DBM,DISPLAY,FY2018_Umbrella,21,21,0,21,21,21,21,0,NA,2017-12,,
12/15/2017,DBM,VIDEO,FY2018_Umbrella,4,2,126,3,3,4,3,126,NA,2017-12,,
12/15/2017,FACEBOOK,PAGELINK,FY2018_Degree_Completion,4,2,132,4,3,7,4,133,NA,2017-12,,
12/15/2017,FACEBOOK,PAGELINK,FY2018_Individual_Courses,71,61,1568,68,58,79,68,1567,NA,2017-12,,
12/15/2017,FACEBOOK,PAGELINK,FY2018_Undergrad,33,31,31,32,20,35,32,31,NA,2017-12,,
12/15/2017,google,cpc,FY2018_Graduate,1,0,31,0,0,1,0,0,GR - Thank You,2017-12,,
12/15/2017,SPOTIFY,DISPLAY,FY2018_Umbrella,1,1,0,1,0,1,1,0,NA,2017-12,,
12/16/2017,DBM,DISPLAY,FY2018_Umbrella,23,23,0,23,22,23,23,0,NA,2017-12,,
12/16/2017,DBM,VIDEO,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2017-12,,
12/16/2017,FACEBOOK,PAGELINK,FY2018_Degree_Completion,20,18,10,19,18,20,19,10,NA,2017-12,,
12/16/2017,FACEBOOK,PAGELINK,FY2018_Individual_Courses,48,44,550,47,40,51,47,550,NA,2017-12,,
12/16/2017,FACEBOOK,PAGELINK,FY2018_Undergrad,28,22,525,25,16,30,25,525,NA,2017-12,,
12/16/2017,INSTAGRAM,PAGELINK,FY2018_Undergrad,1,1,0,1,1,1,1,0,NA,2017-12,,
12/17/2017,DBM,DISPLAY,FY2018_Umbrella,21,19,104,20,19,21,20,104,NA,2017-12,,
12/17/2017,DBM,VIDEO,FY2018_Umbrella,2,2,0,2,2,2,2,0,NA,2017-12,,
12/17/2017,FACEBOOK,PAGELINK,FY2018_Degree_Completion,54,48,321,51,47,57,51,321,NA,2017-12,,
12/17/2017,FACEBOOK,PAGELINK,FY2018_Individual_Courses,33,33,0,33,29,33,33,0,NA,2017-12,,
12/17/2017,FACEBOOK,PAGELINK,FY2018_Undergrad,18,17,0,18,11,19,18,0,NA,2017-12,,
12/17/2017,google,cpc,FY2018_Transfer,1,0,7,0,0,2,0,0,CU - Thank You,2017-12,,
12/17/2017,google,cpc,FY2018_Undergrad,1,0,17,0,0,1,0,0,HS - Thank You,2017-12,,
12/18/2017,DBM,DISPLAY,FY2018_Umbrella,21,20,0,21,21,22,21,0,NA,2017-12,,
12/18/2017,DBM,VIDEO,FY2018_Umbrella,5,5,0,5,5,5,5,0,NA,2017-12,,
12/18/2017,FACEBOOK,PAGELINK,FY2018_Degree_Completion,42,39,27,41,33,43,41,27,NA,2017-12,,
12/18/2017,FACEBOOK,PAGELINK,FY2018_Individual_Courses,34,26,276,29,22,35,29,276,NA,2017-12,,
12/18/2017,FACEBOOK,PAGELINK,FY2018_Undergrad,19,18,0,19,11,20,19,0,NA,2017-12,,
12/18/2017,google,cpc,FY2018_Undergrad,1,0,0,0,0,1,1,0,HS - Thank You,2017-12,,
12/18/2017,google,cpc,FY2018_Undergrad,1,0,0,0,0,1,1,0,HS - Thank You,2017-12,,
12/18/2017,google,cpc,FY2018_Undergrad,1,0,46,0,0,1,0,0,HS - Thank You,2017-12,,
12/18/2017,INSTAGRAM,PAGELINK,FY2018_Undergrad,1,1,0,1,1,1,1,0,NA,2017-12,,
12/19/2017,DBM,DISPLAY,FY2018_Umbrella,29,26,9,28,26,30,28,9,NA,2017-12,,
12/19/2017,DBM,VIDEO,FY2018_Umbrella,2,2,0,2,1,2,2,0,NA,2017-12,,
12/19/2017,FACEBOOK,PAGELINK,FY2018_Degree_Completion,43,43,0,43,34,43,43,0,NA,2017-12,,
12/19/2017,FACEBOOK,PAGELINK,FY2018_Individual_Courses,22,18,76,20,15,22,20,76,NA,2017-12,,
12/19/2017,FACEBOOK,PAGELINK,FY2018_Undergrad,28,23,191,26,18,29,26,191,NA,2017-12,,
12/19/2017,google,cpc,FY2018_Transfer,1,0,35,0,0,1,0,0,CU - Thank You,2017-12,,
12/20/2017,DBM,DISPLAY,FY2018_Umbrella,27,23,25,24,22,27,24,25,NA,2017-12,,
12/20/2017,FACEBOOK,PAGELINK,FY2018_Degree_Completion,56,51,3243,56,47,68,56,3244,NA,2017-12,,
12/20/2017,FACEBOOK,PAGELINK,FY2018_Individual_Courses,17,17,0,17,15,17,17,0,NA,2017-12,,
12/20/2017,FACEBOOK,PAGELINK,FY2018_Undergrad,21,20,54,21,15,22,21,54,NA,2017-12,,
12/20/2017,INSTAGRAM,PAGELINK,FY2018_Undergrad,1,1,0,1,1,1,1,0,NA,2017-12,,
12/20/2017,SPOTIFY,DISPLAY,FY2018_Umbrella,1,1,0,1,0,1,1,0,NA,2017-12,,
12/21/2017,DBM,DISPLAY,FY2018_Umbrella,20,19,0,20,20,21,20,0,NA,2017-12,,
12/21/2017,DBM,VIDEO,FY2018_Umbrella,3,3,0,3,3,3,3,0,NA,2017-12,,
12/21/2017,FACEBOOK,PAGELINK,FY2018_Degree_Completion,49,47,125,48,37,50,48,125,NA,2017-12,,
12/21/2017,FACEBOOK,PAGELINK,FY2018_Individual_Courses,19,19,0,19,18,19,19,0,NA,2017-12,,
12/21/2017,FACEBOOK,PAGELINK,FY2018_Undergrad,22,20,882,22,16,24,22,882,NA,2017-12,,
12/21/2017,google,cpc,FY2018_Graduate,1,0,11,0,0,1,0,0,GR - Thank You,2017-12,,
12/22/2017,DBM,DISPLAY,FY2018_Umbrella,21,19,916,21,20,23,21,916,NA,2017-12,,
12/22/2017,FACEBOOK,PAGELINK,FY2018_Degree_Completion,58,54,417,58,43,62,58,417,NA,2017-12,,
12/22/2017,FACEBOOK,PAGELINK,FY2018_Individual_Courses,22,21,14,22,17,23,22,14,NA,2017-12,,
12/22/2017,FACEBOOK,PAGELINK,FY2018_Undergrad,17,13,25,15,12,18,15,25,NA,2017-12,,
12/22/2017,google,cpc,FY2018_Transfer,1,0,10,0,0,1,0,0,CU - Thank You,2017-12,,
12/22/2017,google,cpc,FY2018_Transfer,1,0,20,0,0,1,0,0,CU - Thank You,2017-12,,
12/23/2017,DBM,DISPLAY,FY2018_Umbrella,25,23,270,25,22,27,25,270,NA,2017-12,,
12/23/2017,DBM,VIDEO,FY2018_Umbrella,3,1,58,2,2,3,2,58,NA,2017-12,,
12/23/2017,FACEBOOK,PAGELINK,FY2018_Degree_Completion,46,46,0,46,34,46,46,0,NA,2017-12,,
12/23/2017,FACEBOOK,PAGELINK,FY2018_Individual_Courses,10,10,0,10,7,10,10,0,NA,2017-12,,
12/23/2017,FACEBOOK,PAGELINK,FY2018_Undergrad,23,22,27,23,15,24,23,27,NA,2017-12,,
12/23/2017,GMAIL,INBOX,FY2018_Gmail,1,1,0,1,0,1,1,0,NA,2017-12,,
