Date,landingPagePath,source,medium,Ad,campaign,region,city,uniquePageviews,bounces,timeOnPage,sessions,newUsers,pageviews,exits,sessionDuration
4/27/2018,/about/visit-usm,GOOGLE,ORGANIC,(NOT SET),(not set),New Hampshire,Henniker,3,0,16,1,0,3,1,16
4/27/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Auburn,1,1,0,1,0,1,1,0
4/27/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Belfast,2,2,0,2,2,2,2,0
4/27/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Orono,1,1,0,1,1,1,1,0
4/27/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Massachusetts,Boston,3,3,0,3,2,3,3,0
4/27/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,South Carolina,(not set),1,1,0,1,1,1,1,0
4/27/2018,/office-of-admissions/visit-usm,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Windham,1,1,0,1,1,1,1,0
4/27/2018,/office-of-admissions/visit-usm,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Woburn,7,0,461,1,0,9,1,460
4/28/2018,/office-of-admissions/visit-usm,DIRECT,(NONE),(NOT SET),(not set),Maine,Lewiston,1,1,0,1,1,1,1,0
4/28/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Auburn,1,1,0,1,1,1,1,0
4/28/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Gray,1,1,0,1,1,1,1,0
4/28/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Portland,1,1,0,1,0,1,1,0
4/28/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Waterville,1,1,0,1,1,1,1,0
4/28/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Wells,1,1,0,1,1,1,1,0
4/28/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Michigan,Detroit,1,1,0,1,1,1,1,0
4/28/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,New Brunswick,(not set),1,1,0,1,1,1,1,0
4/28/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,North Carolina,Greenville,1,1,0,1,1,1,1,0
4/29/2018,/music/visiting-artist-adam-swanson-ragtime-piano,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Mechanic Falls,1,1,0,1,1,1,1,0
4/29/2018,/office-of-admissions/visit-usm,DIRECT,(NONE),(NOT SET),(not set),Maine,Belfast,1,1,0,1,1,1,1,0
4/29/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,California,Los Angeles,1,1,0,1,1,1,1,0
4/29/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Georgia,(not set),2,2,0,2,1,2,2,0
4/29/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Auburn,1,1,0,1,1,1,1,0
4/29/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Bath,1,1,0,1,1,1,1,0
4/29/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Bridgton,1,1,0,1,0,1,1,0
4/29/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Caribou,1,1,0,1,1,1,1,0
4/29/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Lewiston,1,1,0,1,1,1,1,0
4/29/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Orrington,1,1,0,1,1,1,1,0
4/29/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Turner,1,1,0,1,0,1,1,0
4/29/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Waterville,1,1,0,1,1,1,1,0
4/29/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Wells,1,0,1039,1,0,2,1,1039
4/29/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,North Carolina,Greenville,1,1,0,1,1,1,1,0
4/29/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Virginia,Ashburn,1,1,0,1,1,1,1,0
4/29/2018,/office-of-admissions/visit-usm,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Lewiston,1,1,0,1,0,1,1,0
4/30/2018,/dsc/visiting-student-accommodations-request-form%2,DIRECT,(NONE),(NOT SET),(not set),Kocaeli,Gebze,1,1,0,1,1,1,1,0
4/30/2018,/dsc/visiting-student-accommodations-request-form&sa=,DIRECT,(NONE),(NOT SET),(not set),Kocaeli,Gebze,1,1,0,1,1,1,1,0
4/30/2018,/office-of-admissions/visit-usm,DIRECT,(NONE),(NOT SET),(not set),Maine,Dover-Foxcroft,1,1,0,1,0,1,1,0
4/30/2018,/office-of-admissions/visit-usm,DIRECT,(NONE),(NOT SET),(not set),Maine,Lewiston,2,2,0,2,2,2,2,0
4/30/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Bethel,1,1,0,1,1,1,1,0
4/30/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Bridgton,1,1,0,1,0,1,1,0
4/30/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Calais,1,1,0,1,1,1,1,0
4/30/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Gray,1,1,0,1,1,1,1,0
4/30/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Lewiston,2,2,0,2,2,2,2,0
4/30/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Old Orchard Beach,1,1,0,1,1,1,1,0
4/30/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Pittsfield,1,1,0,1,1,1,1,0
4/30/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Presque Isle,1,1,0,1,1,1,1,0
4/30/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Rockland,1,1,0,1,0,1,1,0
4/30/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Sanford,1,1,0,1,1,1,1,0
4/30/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Massachusetts,Boston,1,1,0,1,1,1,1,0
4/30/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Ohio,Columbus,1,1,0,1,1,1,1,0
4/30/2018,/office-of-admissions/visit-usm,GOOGLE,CPC,TRANSFER COLLEGE,FY2018_Transfer,Massachusetts,Winchester,1,1,0,1,0,1,1,0
5/1/2018,/office-of-admissions/visit-usm,DIRECT,(NONE),(NOT SET),(not set),Maine,Lewiston,3,3,0,3,3,3,3,0
5/1/2018,/office-of-admissions/visit-usm,DIRECT,(NONE),(NOT SET),(not set),Maine,Yarmouth,1,1,0,1,1,1,1,0
5/1/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Brunswick,1,1,0,1,1,1,1,0
5/1/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Buxton,1,1,0,1,1,1,1,0
5/1/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Cape Elizabeth,1,1,0,1,1,1,1,0
5/1/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Ellsworth,1,1,0,1,1,1,1,0
5/1/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Gardiner,1,1,0,1,1,1,1,0
5/1/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Lincolnville,1,1,0,1,1,1,1,0
5/1/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Pittsfield,1,1,0,1,1,1,1,0
5/1/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Standish,1,1,0,1,1,1,1,0
5/1/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Nevada,(not set),1,1,0,1,1,1,1,0
5/1/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,New Hampshire,Conway,1,1,0,1,1,1,1,0
5/1/2018,/office-of-admissions/visit-usm,GOOGLE,ORGANIC,(NOT SET),(not set),New York,Middletown,1,1,0,1,0,1,1,0
5/1/2018,/office-of-admissions/visit-usm,FB/IG,REFERRAL,(NOT SET),(not set),(not set),(not set),1,1,0,1,1,1,1,0
5/2/2018,/office-of-admissions/visit-usm,DIRECT,(NONE),(NOT SET),(not set),Maine,Lewiston,4,4,0,4,4,4,4,0
5/2/2018,/office-of-admissions/visit-usm,DIRECT,(NONE),(NOT SET),(not set),Virginia,Danville,1,1,0,1,1,1,1,0
5/2/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Buxton,1,1,0,1,1,1,1,0
5/2/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,East Machias,1,1,0,1,1,1,1,0
5/2/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Fort Kent,1,1,0,1,1,1,1,0
5/2/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Lewiston,1,1,0,1,1,1,1,0
5/2/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Orono,1,1,0,1,1,1,1,0
5/2/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Waterville,1,1,0,1,1,1,1,0
5/2/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Massachusetts,Boston,3,3,0,3,2,3,3,0
5/2/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,New York,New York,1,1,0,1,1,1,1,0
5/2/2018,/office-of-admissions/visit-usm,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Auburn,1,1,0,1,0,1,1,0
5/2/2018,/office-of-admissions/visit-usm,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Wells,1,1,0,1,0,1,1,0
5/3/2018,/about/visit-usm,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Charlton,3,0,8,1,0,3,1,8
5/3/2018,/gallery/visiting-curator-talk-diana-tuite,GOOGLE,ORGANIC,(NOT SET),(not set),Pennsylvania,Philadelphia,1,1,0,1,0,1,1,0
5/3/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Auburn,1,1,0,1,1,1,1,0
5/3/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Calais,1,1,0,1,1,1,1,0
5/3/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,China,1,1,0,1,1,1,1,0
5/3/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Farmington,1,1,0,1,1,1,1,0
5/3/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Lewiston,1,1,0,1,1,1,1,0
5/3/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,York,1,1,0,1,0,1,1,0
5/3/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Massachusetts,Boston,2,2,0,2,1,2,2,0
5/3/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,New York,New York,1,1,0,1,1,1,1,0
5/3/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Wisconsin,Madison,1,1,0,1,1,1,1,0
5/3/2018,/office-of-admissions/visit-usm,GOOGLE,ORGANIC,(NOT SET),(not set),Connecticut,Bristol,1,1,0,1,0,1,1,0
5/3/2018,/office-of-admissions/visit-usm,GOOGLE,ORGANIC,(NOT SET),(not set),Minnesota,Mankato,4,0,17,1,0,5,1,18
5/3/2018,/office-of-admissions/visit-usm,YAHOO,ORGANIC,(NOT SET),(not set),Maine,Orono,1,1,0,1,0,1,1,0
5/4/2018,/gallery/visiting-curator-talk-diana-tuite,GOOGLE,ORGANIC,(NOT SET),(not set),Maine,Waterville,1,1,0,1,1,1,1,0
5/4/2018,/office-of-admissions/visit-usm,DIRECT,(NONE),(NOT SET),(not set),Georgia,(not set),1,1,0,1,1,1,1,0
5/4/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Waterboro,1,1,0,1,1,1,1,0
5/4/2018,/office-of-admissions/visit-usm,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,North Brookfield,1,1,0,1,0,1,1,0
5/4/2018,/office-of-admissions/visit-usm,USM.SECURE.FORCE.COM,REFERRAL,(NOT SET),(not set),Georgia,(not set),1,1,0,1,0,1,1,0
5/5/2018,/music/visiting-artist-adam-swanson-ragtime-piano,SEARCH.XFINITY.COM,REFERRAL,(NOT SET),(not set),Illinois,Decatur,1,1,0,1,1,1,1,0
5/5/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Auburn,1,1,0,1,1,1,1,0
5/5/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Bridgton,1,1,0,1,1,1,1,0
5/5/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Machias,1,1,0,1,1,1,1,0
5/5/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Sanford,1,1,0,1,1,1,1,0
5/5/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Skowhegan,2,2,0,2,2,2,2,0
5/5/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Waterville,1,1,0,1,1,1,1,0
5/5/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Wayne,1,1,0,1,1,1,1,0
5/5/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,York,1,1,0,1,0,1,1,0
5/5/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,North Carolina,Greenville,1,1,0,1,1,1,1,0
5/5/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Ohio,Grove City,1,1,0,1,1,1,1,0
5/6/2018,/office-of-admissions/visit-usm,DIRECT,(NONE),(NOT SET),(not set),Maine,Lewiston,3,3,0,3,3,3,3,0
5/6/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Georgia,(not set),1,1,0,1,0,1,1,0
5/6/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Georgia,Athens,1,1,0,1,1,1,1,0
5/6/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,(not set),1,1,0,1,1,1,1,0
5/6/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Augusta,1,1,0,1,1,1,1,0
5/6/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Bucksport,1,1,0,1,1,1,1,0
5/6/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Buxton,1,1,0,1,1,1,1,0
5/6/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Caribou,1,1,0,1,1,1,1,0
5/6/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Damariscotta,1,0,43,1,0,4,1,43
5/6/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Holden,1,1,0,1,1,1,1,0
5/6/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Rangeley,1,1,0,1,0,1,1,0
5/6/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Saco,1,1,0,1,1,1,1,0
5/6/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Scarborough,1,1,0,1,1,1,1,0
5/6/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Wells,1,1,0,1,1,1,1,0
5/6/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,New York,New York,2,2,0,2,2,2,2,0
5/6/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,North Carolina,Greenville,2,1,682,2,1,3,2,682
5/6/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Rhode Island,Providence,1,1,0,1,0,1,1,0
5/6/2018,/office-of-admissions/visit-usm,GOOGLE,ORGANIC,(NOT SET),(not set),New Hampshire,Newmarket,9,0,589,1,0,11,1,588
5/7/2018,/office-of-admissions/visit-usm,DIRECT,(NONE),(NOT SET),(not set),Georgia,Savannah,1,1,0,1,1,1,1,0
5/7/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Augusta,1,1,0,1,1,1,1,0
5/7/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Belgrade,1,1,0,1,1,1,1,0
5/7/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Bucksport,1,1,0,1,1,1,1,0
5/7/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Corinth,1,1,0,1,1,1,1,0
5/7/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,East Machias,1,1,0,1,1,1,1,0
5/7/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Lewiston,3,3,0,3,2,3,3,0
5/7/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Old Orchard Beach,1,1,0,1,0,1,1,0
5/7/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Paris,1,1,0,1,0,1,1,0
5/7/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,South Portland,1,1,0,1,1,1,1,0
5/7/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,New Jersey,Clifton,1,1,0,1,1,1,1,0
5/7/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,North Carolina,Leland,1,1,0,1,0,1,1,0
5/8/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Brooks,1,1,0,1,1,1,1,0
5/8/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Wilton,1,1,0,1,1,1,1,0
5/8/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,New York,New York,1,1,0,1,1,1,1,0
5/8/2018,/office-of-admissions/visit-usm,FB/IG,REFERRAL,(NOT SET),(not set),(not set),(not set),1,1,0,1,1,1,1,0
5/9/2018,/office-of-admissions/visit-usm,DIRECT,(NONE),(NOT SET),(not set),North Carolina,Charlotte,1,1,0,1,1,1,1,0
5/9/2018,/office-of-admissions/visit-usm,CMADM,EMAIL,FY18 NEWSLETTER - 10 - APRIL CID_DEF403757BA395FB2480C7AF83FF0069,FY18 Newsletter - 10 - April,Maine,(not set),8,0,584,1,0,15,1,585
5/9/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Lewiston,3,3,0,3,2,3,3,0
5/9/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Sanford,1,0,78,1,1,2,1,78
5/9/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Scarborough,1,1,0,1,1,1,1,0
5/9/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Waterville,1,1,0,1,1,1,1,0
5/9/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,New Hampshire,Moultonborough,1,1,0,1,1,1,1,0
5/9/2018,/office-of-admissions/visit-usm,GOOGLE,ORGANIC,(NOT SET),(not set),Connecticut,Norwich,1,1,0,1,0,1,1,0
5/10/2018,/educational-leadership/visit-casco-bay-high-school,GOOGLE,ORGANIC,(NOT SET),(not set),New York,New York,1,1,0,1,1,1,1,0
5/10/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,District of Columbia,Washington,1,1,0,1,1,1,1,0
5/10/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Bangor,1,1,0,1,1,1,1,0
5/10/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Brunswick,1,1,0,1,1,1,1,0
5/10/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Saco,1,1,0,1,1,1,1,0
5/10/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Massachusetts,Boston,2,2,0,2,2,2,2,0
5/10/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,New Hampshire,Portsmouth,1,1,0,1,1,1,1,0
5/10/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,North Carolina,Greenville,1,1,0,1,1,1,1,0
5/10/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Tennessee,Chattanooga,1,1,0,1,1,1,1,0
5/11/2018,/office-of-admissions/visit-usm,DIRECT,(NONE),(NOT SET),(not set),Maine,Biddeford,1,1,0,1,0,1,1,0
5/11/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Portland,1,1,0,1,1,1,1,0
5/11/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,Sanford,1,1,0,1,1,1,1,0
5/11/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Maine,South Portland,1,1,0,1,1,1,1,0
5/11/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Massachusetts,Boston,1,1,0,1,0,1,1,0
5/11/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,North Carolina,Greenville,1,1,0,1,0,1,1,0
5/11/2018,/office-of-admissions/visit-usm,FB/IG,PAGELINK,UNDERGRAD_ME_HS,FY2018_Undergrad,Virginia,Chesapeake,1,1,0,1,1,1,1,0
5/11/2018,/office-of-admissions/visit-usm,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Littleton,1,1,0,1,0,1,1,0
5/11/2018,/office-of-admissions/visit-usm,YAHOO,ORGANIC,(NOT SET),(not set),Massachusetts,Newton,1,1,0,1,0,1,1,0
