Date,landingPagePath,source,medium,Ad,campaign,region,city,uniquePageviews,bounces,timeOnPage,sessions,newUsers,pageviews,exits,sessionDuration
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,FB,CAROUSEL,FA20_BR_FB_CAR_TL_UG_I_1,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,FB,CAROUSEL,FA20_BR_FB_CAR_TL_UG_I_2,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,FB,CAROUSEL,FA20_BR_FB_CAR_TL_UG_I_2,FY2019_SpringTravel,Massachusetts,Hudson,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,FB,CAROUSEL,FA20_BR_FB_CAR_TL_UG_I_2,FY2019_SpringTravel,Massachusetts,Lowell,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_3,FY2019_SpringTravel,Massachusetts,Wellesley,1,0,137,1,0,3,1,138
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_5,FY2019_SpringTravel,Massachusetts,Billerica,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_5,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_5,FY2019_SpringTravel,Massachusetts,Tewksbury,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_5,FY2019_SpringTravel,Massachusetts,Wellesley,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_5,FY2019_SpringTravel,Rhode Island,Providence,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_1,FY2019_SpringTravel,Massachusetts,Brockton,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_1,FY2019_SpringTravel,Massachusetts,Lynn,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Acton,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Amherst,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Boston,5,4,516,5,4,6,5,516
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Lynn,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Norfolk,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Wakefield,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Westborough,2,2,0,2,1,2,2,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,IG,VID,FA20_BR_IG_VID_TL_UG_D_3,FY2019_SpringTravel,Connecticut,New Haven,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,IG,VID,FA20_BR_IG_VID_TL_UG_D_3,FY2019_SpringTravel,Connecticut,Southington,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,IG,VID,FA20_BR_IG_VID_TL_UG_D_3,FY2019_SpringTravel,Massachusetts,Andover,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,IG,VID,FA20_BR_IG_VID_TL_UG_D_3,FY2019_SpringTravel,Massachusetts,Hudson,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,IG,DISP,FA20_BR_IG_DISP_TL_UG_S_2,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,IG,DISP,FA20_BR_IG_DISP_TL_UG_S_2,FY2019_SpringTravel,Massachusetts,Needham,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,IG,DISP,FA20_BR_IG_DISP_TL_UG_S_2,FY2019_SpringTravel,Tennessee,Nashville,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program,IG,DISP,FA20_BR_IG_DISP_TL_UG_S_3,FY2019_SpringTravel,Massachusetts,Billerica,1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program?fbclid=IwAR1imu71DH9z1t5arLCJed5VihfRPbTxfsWE7dEeLzxH8WatGrt8kdRKIkE,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_5,FY2019_SpringTravel,California,(not set),1,1,0,1,1,1,1,0
03/26/2019,/office-of-admissions/new-england-regional-tuition-program?fbclid=IwAR3UtKpofIVKURFXdfg-RzAQlTPOe6BIuvNDP4oi8Fhb1Ko1EYKhduNTGBk,FB,VID,FA20_BR_FB_VID_TL_UG_D_1,FY2019_SpringTravel,Tennessee,Nashville,1,0,2,1,1,2,1,2
03/26/2019,/office-of-admissions/new-england-regional-tuition-program?fbclid=IwAR3YkIeQCIreKOMRCf2mPrRaMhnV1frm4t2RZ0CC4TMJx3vq5bT3pWh96u4,IG,VID,FA20_BR_IG_VID_TL_UG_D_3,FY2019_SpringTravel,California,Hemet,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,CM,EMAIL,FY19 NATIONAL COLLEGE FAIR - MARCH 26 EMAIL CID_ACD0873B26E1FE281741E1A3233D7A6E,FY19 National College Fair - March 26 Email,Connecticut,Danbury,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,CM,EMAIL,FY19 NATIONAL COLLEGE FAIR - MARCH 26 EMAIL CID_ACD0873B26E1FE281741E1A3233D7A6E,FY19 National College Fair - March 26 Email,Connecticut,Milford,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,CM,EMAIL,FY19 NATIONAL COLLEGE FAIR - MARCH 26 EMAIL CID_ACD0873B26E1FE281741E1A3233D7A6E,FY19 National College Fair - March 26 Email,Massachusetts,Boston,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,District of Columbia,Washington,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,Kansas,Coffeyville,3,3,0,3,3,3,3,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,Massachusetts,Boston,2,2,0,2,2,2,2,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,Massachusetts,Gloucester,2,2,0,2,1,2,2,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,Connecticut,Woodstock,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,Massachusetts,Ashland,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_6,FY2019_SpringTravel,Massachusetts,Brookline,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_7,FY2019_SpringTravel,Massachusetts,Billerica,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_7,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_7,FY2019_SpringTravel,Massachusetts,Norwood,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_8,FY2019_SpringTravel,Maryland,California,2,1,0,2,2,3,2,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_8,FY2019_SpringTravel,Rhode Island,Providence,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,FB,CAROUSEL,FA20_BR_FB_CAR_TL_UG_I_1,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,FB,CAROUSEL,FA20_BR_FB_CAR_TL_UG_I_2,FY2019_SpringTravel,Georgia,Atlanta,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_2,FY2019_SpringTravel,Georgia,Riverdale,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_2,FY2019_SpringTravel,Massachusetts,Lexington,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_2,FY2019_SpringTravel,Massachusetts,Wakefield,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_3,FY2019_SpringTravel,Connecticut,Hartford,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_3,FY2019_SpringTravel,Massachusetts,Brookfield,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_5,FY2019_SpringTravel,Massachusetts,Marlborough,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_1,FY2019_SpringTravel,(not set),(not set),1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_1,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_1,FY2019_SpringTravel,Massachusetts,Chelmsford,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Athol,1,0,11,1,1,2,1,11
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Boston,5,5,0,5,4,5,5,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Groton,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Randolph,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Tewksbury,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,New Hampshire,Bethlehem,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Boston,1,0,1375,1,0,2,1,1375
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,IG,CAROUSEL,FA20_BR_IG_CAR_TL_UG_I_2,FY2019_SpringTravel,Tennessee,Nashville,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,IG,VID,FA20_BR_IG_VID_TL_UG_D_3,FY2019_SpringTravel,Massachusetts,Melrose,4,0,69,1,1,4,1,69
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,IG,VID,FA20_BR_IG_VID_TL_UG_D_3,FY2019_SpringTravel,Massachusetts,Springfield,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,IG,DISP,FA20_BR_IG_DISP_TL_UG_S_2,FY2019_SpringTravel,Connecticut,Cheshire,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,IG,DISP,FA20_BR_IG_DISP_TL_UG_S_2,FY2019_SpringTravel,Connecticut,New Haven,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,IG,DISP,FA20_BR_IG_DISP_TL_UG_S_2,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,IG,DISP,FA20_BR_IG_DISP_TL_UG_S_2,FY2019_SpringTravel,Massachusetts,Northborough,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,IG,DISP,FA20_BR_IG_DISP_TL_UG_S_2,FY2019_SpringTravel,Rhode Island,Providence,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program,IG,DISP,FA20_BR_IG_DISP_TL_UG_S_3,FY2019_SpringTravel,Tennessee,Nashville,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program?fbclid=IwAR0GcsoB4L-hSxLCWV0IIKWgL4DFGwbQo0czkPftTLHbQ8roahj-ne3aCZo,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_5,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program?fbclid=IwAR0v3WpBg7C-sL4Xg85jNnVevh5mLjCgAyOgQiChTW79-AWNJbYN0DBntms,FB,VID,FA20_BR_FB_VID_TL_UG_D_1,FY2019_SpringTravel,California,San Jose,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program?fbclid=IwAR1-vSA6EIsd9MiS78hzW9EXPAn02E0zJ1qKhNkKHG7AaFcKvS_83YXCbmM,IG,VID,FA20_BR_IG_VID_TL_UG_D_3,FY2019_SpringTravel,California,Milpitas,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program?fbclid=IwAR12lWhikb1GaJ5b5WAap0pMGQ9c-H_0pFM3y2zA4on7zVVldvGuGdTAFtU,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_2,FY2019_SpringTravel,(not set),(not set),1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program?fbclid=IwAR1GOPSF1x79iceJaGXt224A8uRD2w1Iao8KbmtCRnxWqyWBSdw1ucAMBAQ,FB,CAROUSEL,FA20_BR_FB_CAR_TL_UG_I_2,FY2019_SpringTravel,Massachusetts,Marblehead,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program?fbclid=IwAR1zz8mDS_IW4idpG8dDcFbKb6HHTpIx6lgyirwhaZiV-F08QnSfhdX4ANo,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_2,FY2019_SpringTravel,Massachusetts,Westford,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program?fbclid=IwAR2CwG3mhPiqicJ-0nrUwuCKNLZmdaga95epE3Z6K3CLvQwxpaK1sDMHt_o,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_3,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program?fbclid=IwAR3bSmy2Q-5zUs-rmwsNWiNSF3Q9N-WlAiXJJSIJBc2lko77xBytq4m5sA8,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,0,1,1,0
03/27/2019,/office-of-admissions/new-england-regional-tuition-program?fbclid=IwAR3SKGCOcUORiVDe0rrRzTdHdzLllhFxDE3aP2gcI66xwzBORq2ZhLZN3eE,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,(DIRECT),(NONE),(NOT SET),(not set),Maine,Gorham,7,1,430,2,0,12,2,431
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_3,FY2019_SpringTravel,Massachusetts,Norwood,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,Connecticut,Enfield,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,Connecticut,New Haven,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_4,FY2019_SpringTravel,Massachusetts,Malden,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,California,Pasadena,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,Connecticut,Colchester,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,Kansas,Coffeyville,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_5,FY2019_SpringTravel,Massachusetts,Bourne,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_6,FY2019_SpringTravel,Connecticut,Meriden,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_6,FY2019_SpringTravel,Massachusetts,Brookline,2,0,73,1,1,3,1,73
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_6,FY2019_SpringTravel,Massachusetts,Gloucester,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_6,FY2019_SpringTravel,Massachusetts,Malden,4,0,682,1,1,7,1,682
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_8,FY2019_SpringTravel,Massachusetts,Malden,1,1,0,1,0,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,DBM,DISP,FA20_BR_DBM_DISP_TL_UG_S_8,FY2019_SpringTravel,Virginia,Reston,1,0,0,1,1,2,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,CAROUSEL,FA20_BR_FB_CAR_TL_UG_I_2,FY2019_SpringTravel,Massachusetts,Boston,2,2,0,2,2,2,2,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,CAROUSEL,FA20_BR_FB_CAR_TL_UG_I_2,FY2019_SpringTravel,Massachusetts,Springfield,2,2,0,2,1,2,2,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,CAROUSEL,FA20_BR_FB_CAR_TL_UG_I_2,FY2019_SpringTravel,Massachusetts,Tewksbury,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,CAROUSEL,FA20_BR_FB_CAR_TL_UG_I_2,FY2019_SpringTravel,Massachusetts,Wilmington,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_3,FY2019_SpringTravel,Connecticut,Middletown,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_3,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_5,FY2019_SpringTravel,Basque Country,Durango,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_5,FY2019_SpringTravel,Massachusetts,Cambridge,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_1,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Connecticut,Suffield,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Connecticut,Wolcott,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Florida,Miami,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Amherst,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Boston,4,4,0,4,4,4,4,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Holliston,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Leominster,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Longmeadow,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Lynn,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Medway,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Needham,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,FB,VID,FA20_BR_FB_VID_TL_UG_D_2,FY2019_SpringTravel,Massachusetts,Springfield,2,2,0,2,2,2,2,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Connecticut,Glastonbury,2,0,283,1,1,2,1,283
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,GOOGLE,ORGANIC,(NOT SET),(not set),Massachusetts,Pepperell,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,IG,CAROUSEL,FA20_BR_IG_CAR_TL_UG_I_2,FY2019_SpringTravel,Massachusetts,Cambridge,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,IG,VID,FA20_BR_IG_VID_TL_UG_D_3,FY2019_SpringTravel,Connecticut,Middletown,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,IG,VID,FA20_BR_IG_VID_TL_UG_D_3,FY2019_SpringTravel,Massachusetts,Boston,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,IG,VID,FA20_BR_IG_VID_TL_UG_D_3,FY2019_SpringTravel,Massachusetts,Revere,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,IG,DISP,FA20_BR_IG_DISP_TL_UG_S_1,FY2019_SpringTravel,Massachusetts,Westford,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,IG,DISP,FA20_BR_IG_DISP_TL_UG_S_2,FY2019_SpringTravel,Massachusetts,Northborough,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program,IG,DISP,FA20_BR_IG_DISP_TL_UG_S_3,FY2019_SpringTravel,Massachusetts,Newton,1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program?fbclid=IwAR0-bVcaVJF2SZn82QHqiue9y7o_XyJRFCow7XrgvJiP4-jDcIaDk38ai0c,FB,DISP,FA20_BR_FB_DISP_TL_UG_S_3,FY2019_SpringTravel,(not set),(not set),1,1,0,1,1,1,1,0
03/28/2019,/office-of-admissions/new-england-regional-tuition-program?fbclid=IwAR345QPvSmRmirHLhxHcoY7q-wTAxr0WeMMftJZIn9pLxplbgcUS9jonmSE,IG,CAROUSEL,FA20_BR_IG_CAR_TL_UG_I_2,FY2019_SpringTravel,California,(not set),1,1,0,1,1,1,1,0
03/29/2019,/office-of-admissions/new-england-regional-tuition-program,CM,EMAIL,FY19 NATIONAL COLLEGE FAIR - MARCH 26 EMAIL CID_ACD0873B26E1FE281741E1A3233D7A6E,FY19 National College Fair - March 26 Email,Connecticut,East Hartford,1,1,0,1,1,1,1,0
